depth_m,b59_ang201,b60_ang201,b61_ang201,b62_ang201,b65_ang201,b67_ang201,b73_ang201,b74_ang201,b76_ang201,b78_ang201
0.652272,0.0489495,0.0491586,0.0467308,0.0456057,0.0431107,0.0404851,0.0210167,0.0214902,0.0215241,0.0212951
1.60759,0.0474365,0.0461949,0.044104,0.044034,0.0404651,0.0365763,0.0187699,0.0187519,0.0185379,0.0182497
1.63807,0.0453241,0.0442251,0.0432267,0.0428794,0.0387864,0.0359187,0.0180411,0.0179043,0.0181979,0.0178012
0.652272,0.0494648,0.0488374,0.045792,0.0451483,0.043706,0.0397939,0.0216971,0.0210859,0.0212594,0.0203381
0.652272,0.0498771,0.0502413,0.0470223,0.0461639,0.0436678,0.0410542,0.0211605,0.021742,0.0215316,0.0210499
1.53749,0.0468642,0.0462219,0.0436581,0.0435794,0.0407249,0.0367429,0.0190354,0.0190345,0.0181669,0.0179532
1.07899,0.0490363,0.0491991,0.0455799,0.0447044,0.0434122,0.0392426,0.0208046,0.022134,0.021222,0.0210413
0.652272,0.0483377,0.0474699,0.0450514,0.0436262,0.0424741,0.0387643,0.0203569,0.0208448,0.0212382,0.0202823
1.71732,0.0469299,0.0468835,0.0434106,0.0423939,0.0399148,0.0366761,0.0184675,0.0188163,0.0180447,0.017798
1.6533099,0.0473982,0.046602,0.0444427,0.0444806,0.0408244,0.036537,0.0188383,0.0194445,0.0184543,0.0181442
1.26187,0.0492154,0.0466581,0.0460023,0.0452681,0.0419283,0.0389889,0.0217306,0.0216156,0.0207427,0.020644
1.29743,0.0483786,0.0478339,0.0442505,0.0440987,0.0420284,0.0382617,0.0204321,0.0203672,0.0201161,0.019698
1.7539001,0.0452917,0.0446953,0.0421442,0.0420049,0.039035,0.0353053,0.017434,0.017755,0.0168588,0.0168238
1.7478,0.0469299,0.0468835,0.0434106,0.0423939,0.0399148,0.0366761,0.0184675,0.0188163,0.0180447,0.017798
1.27864,0.0484219,0.0478193,0.045312,0.0451255,0.0416633,0.0397407,0.0215251,0.0214299,0.0202003,0.02029
1.29845,0.0475752,0.0478557,0.0437803,0.0436256,0.0418845,0.0383525,0.0204241,0.0203493,0.0203033,0.0200356
1.58321,0.0459072,0.0463958,0.043759,0.0434699,0.0405932,0.0370476,0.0177714,0.0187405,0.0182246,0.0178988
1.69751,0.0465914,0.0454789,0.0435996,0.0426084,0.040905,0.0363289,0.0182128,0.0185134,0.0181418,0.0177943
1.26492,0.0489296,0.0468379,0.0460168,0.0453318,0.0435336,0.0383568,0.0205227,0.0218349,0.0213576,0.0207023
1.19786,0.0488358,0.0477817,0.0455487,0.0463908,0.0433237,0.0405761,0.0225326,0.0221653,0.021136,0.0210144
1.4719599,0.0462316,0.0450052,0.0437015,0.0432722,0.0407075,0.0365402,0.0185557,0.0189242,0.0183486,0.0182093
1.48262,0.0459072,0.0463958,0.043759,0.0434699,0.0405932,0.0370476,0.0177714,0.0187405,0.0182246,0.0178988
1.26492,0.0489296,0.0468379,0.0460168,0.0453318,0.0435336,0.0383568,0.0205227,0.0218349,0.0213576,0.0207023
1.5557801,0.0456269,0.0441312,0.0432277,0.0428601,0.0401276,0.036419,0.0179135,0.0185118,0.0176311,0.0173816
1.50091,0.0456269,0.0441312,0.0432277,0.0428601,0.0401276,0.036419,0.0179135,0.0185118,0.0176311,0.0173816
1.22377,0.0476162,0.046662,0.0459281,0.0453462,0.0417713,0.0383285,0.0201049,0.0213743,0.0215599,0.0207966
1.22225,0.0490806,0.0490469,0.0466249,0.0464906,0.0435322,0.0398654,0.0220138,0.0226256,0.0211858,0.0211156
1.38814,0.0446396,0.043016,0.0417937,0.0420706,0.0386903,0.0341711,0.0171364,0.0174532,0.0180703,0.0175835
1.35179,0.0483177,0.0471177,0.0461067,0.0445605,0.0425802,0.0381996,0.0202915,0.0215155,0.0212619,0.0205777
1.2893,0.0490423,0.0491204,0.0456411,0.04624,0.0425565,0.0396541,0.0224312,0.0224681,0.0212873,0.0209868
1.54054,0.0446396,0.043016,0.0417937,0.0420706,0.0386903,0.0341711,0.0171364,0.0174532,0.0180703,0.0175835
1.31064,0.0477916,0.047261,0.0448402,0.044347,0.0413639,0.0383554,0.0200627,0.0215055,0.0204609,0.0204707
1.30454,0.0483131,0.0469726,0.046582,0.0452292,0.0424261,0.0382548,0.0208404,0.0215935,0.0213362,0.020812
1.36246,0.0466378,0.045725,0.0442112,0.0430155,0.0407793,0.0372099,0.0199911,0.0203565,0.0198382,0.0201475
1.35636,0.0472532,0.0462524,0.0452151,0.0439967,0.0413295,0.0369586,0.0197189,0.020426,0.0203463,0.0201013
1.29997,0.0473756,0.0461383,0.045536,0.0443781,0.0410825,0.0371507,0.0192114,0.0207744,0.0207332,0.0202046
1.3685499,0.0474267,0.0469427,0.0456381,0.044249,0.0418956,0.038079,0.0203296,0.020996,0.0209072,0.0205985
1.28016,0.0473756,0.0461383,0.045536,0.0443781,0.0410825,0.0371507,0.0192114,0.0207744,0.0207332,0.0202046
1.33807,0.0479909,0.047591,0.045562,0.0441734,0.0427324,0.0382776,0.0210217,0.0216669,0.020706,0.0205595
1.39903,0.0476424,0.0471214,0.0462357,0.0448702,0.042177,0.0381445,0.0202984,0.021329,0.0215875,0.0209338
1.34112,0.0490161,0.0466979,0.0453476,0.0451461,0.0427786,0.0393519,0.0207781,0.0222077,0.0216585,0.0208804
1.39903,0.0477462,0.0477712,0.0459037,0.0447976,0.0426066,0.03938,0.0210894,0.0216134,0.0207888,0.0207618
1.39294,0.0488059,0.0470329,0.0466475,0.0452003,0.0429384,0.0392638,0.0205307,0.0213609,0.0219837,0.0209538
1.42951,0.0476068,0.0477445,0.0453796,0.0449009,0.0426666,0.0383587,0.0205304,0.0212052,0.0209358,0.0206989
1.42646,0.0478147,0.0464256,0.0460421,0.0442493,0.0423991,0.0377413,0.0196893,0.0215937,0.0210129,0.020457
1.42494,0.0488119,0.0482889,0.0466584,0.0457125,0.0434423,0.0397016,0.0215202,0.0222904,0.0213414,0.0214055
1.40818,0.0481502,0.0470828,0.0451421,0.04399,0.0425785,0.0383489,0.0207302,0.020937,0.0203865,0.0207365
1.42951,0.0495982,0.0480871,0.0470071,0.0456691,0.0431392,0.0389547,0.0212757,0.0222692,0.0220699,0.021423
1.492,0.0483312,0.0473827,0.045799,0.0456574,0.0427676,0.0392853,0.0219795,0.0219513,0.0205517,0.0209111
1.41427,0.0481169,0.0470182,0.0460283,0.04402,0.0424618,0.0388861,0.0202794,0.0215655,0.0219985,0.0210957
1.50165,0.0480489,0.0489732,0.0452635,0.0447308,0.0432705,0.0400259,0.0218759,0.0213476,0.0202895,0.0202708
1.55753,0.0483312,0.0473827,0.045799,0.0456574,0.0427676,0.0392853,0.0219795,0.0219513,0.0205517,0.0209111
1.46456,0.0484921,0.0489553,0.0461486,0.0448578,0.0413883,0.0386463,0.020551,0.0219717,0.0208723,0.0205326
1.47676,0.0488603,0.0491101,0.045146,0.0457259,0.0429588,0.039931,0.0219435,0.0217724,0.021684,0.0207234
1.2923501,0.0484873,0.0493161,0.045474,0.0445958,0.0414525,0.0373437,0.0203808,0.0203088,0.0211704,0.0209227
1.30759,0.0492754,0.0486845,0.0458593,0.0454298,0.0426953,0.0398886,0.0215587,0.0215152,0.0218877,0.0208826
1.2192,0.0488991,0.0471618,0.0447606,0.0446742,0.0417856,0.0389021,0.021267,0.0210683,0.0217866,0.0208619
1.26949,0.0494509,0.0496196,0.0470417,0.0455206,0.0425197,0.0395251,0.0207755,0.0215367,0.0218096,0.0212578
1.2207201,0.0491365,0.0482037,0.045743,0.0454846,0.0420332,0.0382329,0.0212952,0.0219028,0.0215135,0.0213595
1.22225,0.0500949,0.047305,0.0452552,0.0451829,0.0427418,0.0386468,0.0210803,0.0211876,0.022036,0.0208174
1.26644,0.0490641,0.0483936,0.0461611,0.0451698,0.0428854,0.0399971,0.0211336,0.021843,0.0213937,0.020941
1.28626,0.0480003,0.047448,0.0445782,0.0437829,0.0424194,0.0385321,0.0213658,0.0217825,0.0211261,0.0207979
1.28016,0.047921,0.0477437,0.0448319,0.0449826,0.0420195,0.0382172,0.020776,0.0212749,0.0205923,0.020466
1.3304501,0.0488358,0.0485125,0.045452,0.0449338,0.0423794,0.0390468,0.0203417,0.0211243,0.0204542,0.0202895
1.3091201,0.0466591,0.0461384,0.0446728,0.0441157,0.0409654,0.0378744,0.0200928,0.0193622,0.0197315,0.0196326
1.2755899,0.0474067,0.0461063,0.0450924,0.0430865,0.0407726,0.0375071,0.0196634,0.020451,0.0198273,0.0196147
1.39903,0.0463826,0.046952,0.0437685,0.044093,0.0394356,0.0383254,0.0204025,0.0196617,0.0198194,0.0197918
1.30556,0.0474735,0.048362,0.0454666,0.0444384,0.0414472,0.0387235,0.0207829,0.021184,0.0205676,0.0200993
1.18872,0.0482889,0.0486145,0.04515,0.0450496,0.0418225,0.0384153,0.021868,0.0211408,0.0219873,0.0214342
1.20244,0.0482889,0.0486145,0.04515,0.0450496,0.0418225,0.0384153,0.021868,0.0211408,0.0219873,0.0214342
1.31521,0.0502766,0.0487132,0.0470674,0.0478133,0.0450738,0.0404946,0.0226083,0.0237233,0.0234556,0.0233239
1.31521,0.0475602,0.0473362,0.0447251,0.0448087,0.0416196,0.0381971,0.020554,0.0217419,0.0214627,0.0211983
1.2969199,0.0475602,0.0473362,0.0447251,0.0448087,0.0416196,0.0381971,0.020554,0.0217419,0.0214627,0.0211983
0.780288,0.0383078,0.0375137,0.0373528,0.037191,0.0324192,0.02953,0.0132386,0.01363,0.0135435,0.0134951
0.798576,0.0374362,0.0375214,0.0361421,0.0363904,0.0316203,0.0291077,0.0127696,0.013525,0.0136547,0.0136502
0.77724,0.0374362,0.0375214,0.0361421,0.0363904,0.0316203,0.0291077,0.0127696,0.013525,0.0136547,0.0136502
0.77724,0.039666,0.0388114,0.0379101,0.0383132,0.0335733,0.0306663,0.0146687,0.0149449,0.0142628,0.0145547
0.77724,0.0396642,0.0393731,0.036561,0.0373657,0.0328253,0.029471,0.0135589,0.0144389,0.0137557,0.0140357
0.77724,0.0396642,0.0393731,0.036561,0.0373657,0.0328253,0.029471,0.0135589,0.0144389,0.0137557,0.0140357
0.783336,0.0409905,0.0406246,0.0400455,0.0400196,0.0348071,0.0316214,0.0150082,0.0150666,0.0149399,0.0148683
0.786384,0.0404643,0.0388143,0.03841,0.0385518,0.0342219,0.0309336,0.0148743,0.0150713,0.0154537,0.0148524
0.786384,0.0411055,0.0399239,0.0391034,0.038031,0.0338012,0.0313478,0.0152966,0.0150173,0.0146867,0.0146891
0.786384,0.0395496,0.0387074,0.0371753,0.0373585,0.0335053,0.0307416,0.0155455,0.0146648,0.0146355,0.0144712
0.786384,0.038322,0.0381492,0.0371673,0.0365302,0.0326766,0.0308292,0.0161388,0.0154304,0.0147494,0.0145011
0.786384,0.0367322,0.0380256,0.0354314,0.0353805,0.0314903,0.0289025,0.0138347,0.0143755,0.0140655,0.0140108
0.786384,0.0367322,0.0380256,0.0354314,0.0353805,0.0314903,0.0289025,0.0138347,0.0143755,0.0140655,0.0140108
0.728472,0.0380528,0.0387012,0.0355806,0.035945,0.0331455,0.0294977,0.0148763,0.0149093,0.0143465,0.0139747
0.755904,0.0408093,0.0399981,0.0379695,0.0383394,0.0352278,0.0316441,0.0151828,0.0163559,0.0157712,0.015535
0.768096,0.0383092,0.0373205,0.0360187,0.0357435,0.0333963,0.0296022,0.0141961,0.0144938,0.0145239,0.0144498
0.79248,0.0383092,0.0373205,0.0360187,0.0357435,0.0333963,0.0296022,0.0141961,0.0144938,0.0145239,0.0144498
0.794004,0.0380194,0.0371305,0.0360812,0.0349363,0.0336568,0.0304509,0.0162846,0.0150023,0.0148984,0.0143794
0.781812,0.0357233,0.0354917,0.0333992,0.0326685,0.0311726,0.0282028,0.0133312,0.0134283,0.014041,0.0135565
0.75438,0.0388002,0.0380749,0.035839,0.0364891,0.0331028,0.0300501,0.0151514,0.0151835,0.0151388,0.0147541
0.74676,0.0386707,0.0377956,0.0361873,0.036377,0.0336112,0.0304618,0.0157933,0.015688,0.0148188,0.0145076
0.751332,0.0374083,0.0376365,0.0359087,0.0349327,0.0317632,0.0290225,0.0138845,0.0146843,0.0138823,0.0141441
0.743712,0.0374083,0.0376365,0.0359087,0.0349327,0.0317632,0.0290225,0.0138845,0.0146843,0.0138823,0.0141441
0.743712,0.035911,0.0366424,0.033421,0.0338548,0.0308558,0.0283614,0.014463,0.0149143,0.0136893,0.0136796
0.73152,0.0365602,0.0366447,0.03508,0.0348738,0.0317858,0.0296731,0.0143537,0.0148574,0.0146094,0.0143685
0.728472,0.0346942,0.0345826,0.0329916,0.0324331,0.0305928,0.0276189,0.0145753,0.0147422,0.0136013,0.0140661
0.7239,0.0322631,0.0314787,0.031104,0.0305824,0.0287485,0.0261614,0.0127997,0.0135882,0.0143186,0.013732
0.743712,0.0322631,0.0314787,0.031104,0.0305824,0.0287485,0.0261614,0.0127997,0.0135882,0.0143186,0.013732
0.711708,0.0316806,0.0314484,0.0293773,0.0292137,0.0275895,0.0279438,0.0147706,0.014578,0.0136359,0.0141671
0.737616,0.0321681,0.032182,0.0296857,0.029026,0.0291749,0.0278087,0.0154145,0.0147468,0.0147387,0.0146027
0.758952,0.0336917,0.0345878,0.0321782,0.0319821,0.0312473,0.0295234,0.0151336,0.0161636,0.0155544,0.0154992
0.775716,0.0325549,0.0330311,0.0312725,0.0309371,0.02974,0.0274282,0.0149547,0.0147614,0.01456,0.0144338
0.791464,0.0325549,0.0330311,0.0312725,0.0309371,0.02974,0.0274282,0.0149547,0.0147614,0.01456,0.0144338
0.798576,0.0321578,0.0319563,0.0298534,0.0300129,0.0293126,0.0274456,0.0147829,0.0153673,0.0150612,0.0142685
0.798576,0.0321578,0.0319563,0.0298534,0.0300129,0.0293126,0.0274456,0.0147829,0.0153673,0.0150612,0.0142685
0.8001,0.0316386,0.0317462,0.0296998,0.0297854,0.0286042,0.0277559,0.0142363,0.0137428,0.0143513,0.0139837
0.790956,0.0316093,0.030887,0.0282103,0.0292223,0.0272582,0.0265214,0.0143301,0.0148017,0.0142749,0.0138717
0.794004,0.0294464,0.0295447,0.0271747,0.0279636,0.0264458,0.0257088,0.0129066,0.013312,0.0132869,0.0128888
0.783336,0.0326002,0.032539,0.0307885,0.0299351,0.0285997,0.0271067,0.015002,0.01499,0.0157639,0.0149335
0.783336,0.033598,0.0320302,0.0318678,0.0312415,0.0294984,0.0279363,0.0160084,0.0155942,0.0156321,0.0154262
0.783336,0.0315179,0.0300102,0.0290034,0.0298415,0.0260732,0.0249475,0.0132482,0.0142008,0.014426,0.014147
0.783336,0.0330137,0.0325599,0.0313996,0.0307708,0.0289463,0.0275645,0.0156966,0.015221,0.0161249,0.0154299
0.783336,0.0349148,0.0347208,0.0333147,0.0327459,0.0307559,0.0286074,0.0167939,0.0165888,0.0162463,0.0157966
0.789432,0.0338012,0.0328479,0.0308414,0.0316056,0.0298918,0.0272821,0.0154119,0.0165025,0.0153439,0.0152178
0.780288,0.034998,0.0339377,0.0315399,0.0318465,0.0294361,0.0270687,0.0152674,0.0157437,0.0154522,0.0153936
0.805688,0.0334389,0.0323217,0.0313943,0.0310928,0.0291258,0.0268791,0.0158738,0.0150954,0.0144859,0.0144452
0.778764,0.0322633,0.0318601,0.0301153,0.0300762,0.028233,0.0263252,0.0151043,0.0139894,0.0145641,0.0141437
0.765048,0.0347458,0.0348798,0.0331318,0.0319088,0.0308582,0.0280427,0.0159241,0.015405,0.0154041,0.0148991
0.757428,0.0339428,0.0337793,0.0324927,0.0321932,0.0297185,0.0280112,0.0151452,0.014558,0.0145094,0.0141854
0.823976,0.0339428,0.0337793,0.0324927,0.0321932,0.0297185,0.0280112,0.0151452,0.014558,0.0145094,0.0141854
0.812292,0.0331004,0.0335481,0.0311916,0.0307465,0.028509,0.0274905,0.0142474,0.0142586,0.0143745,0.0142125
0.798576,0.0311547,0.0318152,0.0294484,0.0289529,0.0282789,0.025595,0.0132628,0.0138657,0.0136251,0.01323
0.795528,0.03293,0.0327171,0.0311016,0.0305502,0.028754,0.0264727,0.0129968,0.0147125,0.01407,0.0135981
0.790448,0.035376,0.0355579,0.0340718,0.0332102,0.0305758,0.0286445,0.0152909,0.0150706,0.014457,0.0146203
0.798576,0.0333539,0.0333705,0.0309695,0.0301771,0.0274637,0.0261485,0.0131525,0.0134285,0.0130654,0.0134711
0.804672,0.0337457,0.0335102,0.031198,0.0306997,0.0280607,0.0263827,0.0138491,0.0143226,0.0138473,0.0136816
0.795528,0.0331385,0.0332474,0.031032,0.0315046,0.0286964,0.0269223,0.0144357,0.014289,0.0138211,0.0139724
0.786384,0.0341102,0.0324288,0.0322847,0.0322075,0.0294926,0.0276996,0.0146473,0.0141806,0.014392,0.014146
0.786384,0.0351334,0.0330301,0.0330734,0.0324834,0.0300264,0.0275921,0.0144953,0.013897,0.0143471,0.0141153
0.768096,0.0365534,0.0367819,0.0343681,0.0341664,0.031326,0.0286537,0.0154445,0.0160999,0.0156823,0.0156197
0.730504,0.0365534,0.0367819,0.0343681,0.0341664,0.031326,0.0286537,0.0154445,0.0160999,0.0156823,0.0156197
0.736092,0.0346007,0.0349578,0.0332222,0.032322,0.0300804,0.0279195,0.0166636,0.0162541,0.0158577,0.0155336
0.719328,0.0348328,0.0356127,0.0336653,0.0325052,0.0302184,0.0285958,0.0152573,0.0163992,0.0152842,0.0152428
0.717804,0.0344733,0.0347057,0.0325789,0.0314899,0.0294055,0.0283122,0.0156451,0.0157771,0.0153886,0.0151983
0.678688,0.0355709,0.0349347,0.032843,0.0327628,0.0313983,0.0281213,0.0160402,0.0167242,0.0158723,0.0154606
0.665988,0.0343547,0.0352854,0.0321334,0.0316838,0.0304084,0.0281257,0.0149044,0.0154591,0.0157873,0.0154052
0.673608,0.0356857,0.0357862,0.0332747,0.0327552,0.0297382,0.0286568,0.0148139,0.0157133,0.0154712,0.0155001
0.665988,0.0354031,0.0358665,0.0331066,0.0328194,0.029688,0.0276192,0.0157973,0.0166646,0.0155266,0.0151543
0.677672,0.036414,0.0358769,0.0342986,0.0360606,0.0317022,0.029792,0.0165686,0.0158516,0.0164194,0.0161014
0.676656,0.0354318,0.0349098,0.0329617,0.0341422,0.0301147,0.0287252,0.0167148,0.0153839,0.0150241,0.0154291
0.673608,0.0350696,0.0338006,0.0330403,0.0328761,0.0308631,0.0284972,0.0161641,0.0156716,0.0149088,0.0143924
0.6858,0.0374371,0.0383283,0.0354793,0.0343868,0.0319959,0.0294904,0.0169465,0.0172331,0.016809,0.0157182
0.688848,0.0327891,0.0324059,0.0310784,0.030825,0.0285745,0.0263762,0.0147999,0.0154079,0.0145683,0.0143301
0.688848,0.0315699,0.0324058,0.0302346,0.0292692,0.0276052,0.0278038,0.0148599,0.0157528,0.015517,0.0150703
0.688848,0.0331168,0.0332815,0.0317042,0.0305133,0.0291264,0.0277822,0.015768,0.0158057,0.0159688,0.0158152
0.688848,0.0313081,0.0313793,0.0299102,0.0291195,0.027849,0.0259633,0.0145946,0.0145465,0.0152961,0.0147606
0.697992,0.0316936,0.0316607,0.0302415,0.0296849,0.0274822,0.0256265,0.0142657,0.0153835,0.0158028,0.0146938
0.638556,0.0307008,0.0305663,0.0309834,0.0294132,0.0275945,0.0258186,0.0135725,0.0140376,0.0138486,0.0135967
0.719328,0.0349535,0.0357865,0.0321685,0.0332118,0.0308584,0.0287536,0.0157177,0.015558,0.0152998,0.0148684
0.69342,0.0329859,0.0342146,0.0307177,0.0310136,0.0284233,0.0264159,0.0144006,0.0150761,0.014445,0.0142754
0.692912,0.0321662,0.0325548,0.0301066,0.0305012,0.0286882,0.0247017,0.0145146,0.0140389,0.0147853,0.0143681
0.6858,0.0313267,0.0313256,0.0292077,0.0291099,0.0274285,0.0250131,0.0136022,0.0140104,0.0148233,0.0143009
0.6858,0.0324738,0.0307465,0.0302064,0.0306983,0.027985,0.026204,0.0131869,0.0138738,0.0137663,0.0137279
0.6858,0.0325708,0.0332775,0.0309262,0.0308093,0.0283091,0.0264358,0.0133551,0.0140295,0.0144249,0.0142435
0.658368,0.0332925,0.0327759,0.0318177,0.0314396,0.0285095,0.0272391,0.0145861,0.0148987,0.0148607,0.0143678
0.650748,0.0354426,0.0350075,0.0343225,0.0334102,0.030646,0.0290499,0.0160823,0.0157457,0.0154004,0.0150588
0.661416,0.0349301,0.0347621,0.0328185,0.0335174,0.0301916,0.028702,0.0156713,0.0163767,0.01546,0.0150082
0.637032,0.0337953,0.033449,0.0314366,0.0315176,0.0299611,0.026863,0.0148807,0.0158316,0.0146862,0.0146728
0.65024,0.0330194,0.0343735,0.0316131,0.0315958,0.0295884,0.0277318,0.0144301,0.015598,0.0147023,0.0145081
0.65532,0.0341632,0.0355485,0.0320478,0.0316334,0.0306776,0.0282311,0.0152779,0.0155295,0.0160592,0.0154829
0.651256,0.0339684,0.0333606,0.0317757,0.0313034,0.0303477,0.0281522,0.0161082,0.0160118,0.0161582,0.0158458
0.627888,0.0335279,0.0324891,0.0306773,0.0306884,0.0292992,0.027957,0.0157205,0.0161088,0.0154454,0.0152676
0.627888,0.0367358,0.0363095,0.0341512,0.0335023,0.0323766,0.0297781,0.0164106,0.0164902,0.0167867,0.0158032
0.627888,0.0368021,0.0378141,0.0355335,0.0346495,0.0327962,0.0307404,0.0154895,0.015467,0.0157136,0.0154365
0.627888,0.0380272,0.0375248,0.0354157,0.0350787,0.0333464,0.0315369,0.016442,0.0177057,0.0157435,0.015977
0.629412,0.0353273,0.0343556,0.0331275,0.0319632,0.0311247,0.0291673,0.0162533,0.015254,0.0153083,0.0152098
0.737616,0.0372028,0.0378286,0.0346621,0.0343617,0.0329988,0.0309148,0.0156698,0.0158289,0.0153542,0.0155424
0.641604,0.0372028,0.0378286,0.0346621,0.0343617,0.0329988,0.0309148,0.0156698,0.0158289,0.0153542,0.0155424
0.641604,0.037335,0.0366923,0.0352207,0.0358332,0.0325607,0.0300525,0.0147599,0.0154698,0.0157353,0.015268
0.664464,0.037335,0.0366923,0.0352207,0.0358332,0.0325607,0.0300525,0.0147599,0.0154698,0.0157353,0.015268
0.682752,0.0370506,0.0376245,0.0344671,0.0348275,0.0317529,0.0301738,0.0161268,0.0161673,0.0156986,0.0155604
0.693928,0.037599,0.0370116,0.0348241,0.0349697,0.0326158,0.0312674,0.016714,0.0163906,0.0166019,0.0164849
0.691896,0.0356857,0.0361272,0.0344299,0.0334899,0.0318706,0.0301489,0.0166004,0.0158417,0.015927,0.0158471
0.699516,0.034209,0.035118,0.0326886,0.0338152,0.0298122,0.0280261,0.0147936,0.0155428,0.0159711,0.0154842
0.690372,0.0374725,0.0368684,0.0355971,0.0353883,0.0322418,0.0292109,0.0160959,0.0156407,0.015643,0.0156645
0.682752,0.0367493,0.0357545,0.0347581,0.0348648,0.0322845,0.0296564,0.0158163,0.0158592,0.0155858,0.0154009
0.684276,0.0389953,0.0386135,0.0371464,0.0361885,0.0337208,0.0315556,0.0163681,0.016384,0.0162702,0.0158326
0.658368,0.038532,0.0384389,0.0366676,0.0362449,0.0329495,0.0305449,0.0157127,0.0152892,0.0158047,0.015452
0.658368,0.0371489,0.036516,0.0351887,0.0349032,0.0321301,0.0296577,0.0155333,0.0158032,0.0155198,0.0151069
0.658368,0.0371489,0.036516,0.0351887,0.0349032,0.0321301,0.0296577,0.0155333,0.0158032,0.0155198,0.0151069
0.658368,0.0381457,0.0368784,0.0360728,0.0354964,0.0334638,0.0304643,0.0161831,0.0168199,0.015396,0.0156545
0.658368,0.0358755,0.0354334,0.0341205,0.0335714,0.0325018,0.0293305,0.0158648,0.0162652,0.0156938,0.0154291
0.684276,0.0378968,0.0383375,0.0371014,0.0358476,0.0336906,0.0303379,0.0153703,0.0160661,0.0149706,0.0150637
0.694944,0.0371998,0.0372992,0.0355284,0.0354793,0.0324468,0.0294298,0.0155156,0.0159073,0.0145959,0.0145998
0.694944,0.0393513,0.0391933,0.0367266,0.0375286,0.0341154,0.0310897,0.016138,0.0164883,0.0161071,0.0158758
0.694944,0.0393513,0.0391933,0.0367266,0.0375286,0.0341154,0.0310897,0.016138,0.0164883,0.0161071,0.0158758
0.694944,0.0382022,0.0373898,0.0358263,0.0364488,0.0320065,0.0293655,0.0143869,0.0152284,0.0153925,0.0149017
0.694944,0.0368044,0.0384558,0.0349453,0.036075,0.0321134,0.0301741,0.0161519,0.0155861,0.0161941,0.0156176
0.702564,0.0368044,0.0384558,0.0349453,0.036075,0.0321134,0.0301741,0.0161519,0.0155861,0.0161941,0.0156176
0.7239,0.0362349,0.0350929,0.0337657,0.033312,0.0305438,0.0297852,0.0161502,0.0163197,0.0157088,0.015567
0.7239,0.0358433,0.0356503,0.0344498,0.03392,0.0319504,0.0287526,0.0151855,0.0153158,0.0148015,0.0150381
0.709168,0.0367557,0.037481,0.0351499,0.0347617,0.0310924,0.0300517,0.0153074,0.0157875,0.0150657,0.0149847
0.70866,0.0357742,0.0348937,0.0338517,0.0330853,0.0306183,0.0293014,0.0151093,0.0154079,0.0148948,0.0147606
0.70104,0.0345853,0.0347301,0.0326678,0.0329155,0.0293579,0.0270982,0.0148209,0.0149398,0.0153899,0.0148875
0.709168,0.0357424,0.0358904,0.0343615,0.0339805,0.0309786,0.0276525,0.0159755,0.0158498,0.0153128,0.0148518
